"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"10791",2785,1,1986,58,6,0,0,2500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"10792",2785,1,1987,59,9,1,6.701853,2890,0,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10793",2785,1,1988,60,8,0,0,2800,0,10.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10794",2785,1,1991,63,8,0,0,2480,0,10.5,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0
"10795",2786,1,1984,61,10,0,0,468,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"10796",2786,1,1985,62,5,0,0,370,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"10797",2786,1,1986,63,5,0,0,1160,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"10798",2786,1,1987,64,5,1,6.701853,1137,0,10,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"10799",2787,0,1984,48,10,0,0,3988.263,0,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"10800",2787,0,1985,49,8,0,0,3959.366,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10801",2787,0,1988,52,10,0,0,8000,0,11,1,1,0,0,0,0,1,0,1,0,0,2,0,1,1
"10802",2787,0,1991,55,8,0,0,4750.282,0,11,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"10803",2788,1,1984,49,8,0,0,3383.031,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10804",2788,1,1985,50,9,0,0,3152.953,0,10.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"10805",2788,1,1986,51,9,0,0,5300,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10806",2788,1,1988,53,9,0,0,8000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10807",2788,1,1991,56,9,0,0,4290.646,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10808",2788,1,1994,59,3,0,0,1500,0,10.5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"10809",2789,0,1988,26,7,0,0,8000,0,14.5,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0
"10810",2790,0,1984,41,8,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10811",2790,0,1985,42,4,0,0,4500,1,9,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10812",2790,0,1986,43,5,0,0,4500,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10813",2790,0,1987,44,5,1,7.649712,2700,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10814",2790,0,1988,45,3,0,0,4600,0,9,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10815",2790,0,1991,48,5,0,0,6000,0,9,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10816",2791,1,1984,45,6,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10817",2791,1,1985,46,9,0,0,4500,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10818",2791,1,1986,47,8,0,0,4500,0,9,1,1,0,0,0,0,1,1,0,0,0,25,0,1,0
"10819",2791,1,1987,48,3,1,3.396562,2700,0,9,1,1,0,0,0,0,1,1,0,0,0,15,1,1,0
"10820",2791,1,1988,49,8,0,0,4600,0,9,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
"10821",2791,1,1991,52,7,0,0,6000,0,9,1,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"10822",2792,1,1991,25,2,0,0,6000,0,14,0,0,0,1,0,0,1,0,1,0,0,5,0,1,0
"10823",2793,0,1985,48,5,0,0,4600,0,18,1,0,0,0,1,1,1,0,0,0,1,5,0,0,0
"10824",2793,0,1986,49,0,0,0,5600,0,18,1,0,0,0,1,1,1,0,0,0,1,23,1,0,0
"10825",2793,0,1987,50,0,1,7.649712,5300,0,18,1,0,0,0,1,1,1,0,0,0,1,3,0,0,0
"10826",2793,0,1988,51,5,0,0,5450,0,18,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0
"10827",2793,0,1991,54,5,0,0,5000,0,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"10828",2794,1,1985,46,9,0,0,4600,0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10829",2794,1,1986,47,10,0,0,5600,0,11.5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"10830",2794,1,1988,49,9,0,0,5450,0,11.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"10831",2794,1,1991,52,7,0,0,5000,0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"10832",2794,1,1994,55,10,0,0,6500,0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10833",2795,1,1988,25,7,0,0,5450,0,13,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"10834",2796,1,1994,27,8,0,0,1957,0,12,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0
"10835",2797,0,1984,51,8,0,0,2600,1,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"10836",2797,0,1985,52,7,0,0,3000,1,11,1,1,0,0,0,0,1,0,1,0,0,11,0,1,0
"10837",2798,1,1984,50,8,0,0,2600,1,9,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"10838",2798,1,1985,51,6,0,0,3000,1,9,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"10839",2799,0,1985,37,7,0,0,2000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,17,0,1,0
"10840",2799,0,1987,39,7,1,7.649712,2800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,13,1,0
"10841",2799,0,1988,40,7,0,0,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,8,13,1,0
"10842",2799,0,1991,43,8,0,0,3500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
"10843",2799,0,1994,46,7,1,30,3800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10844",2800,1,1984,33,5,0,0,1500,1,11,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0
"10845",2800,1,1985,34,8,0,0,2000,1,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10846",2800,1,1987,36,5,1,6.701853,2800,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10847",2800,1,1988,37,10,0,0,3000,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10848",2800,1,1991,40,10,0,0,3500,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10849",2801,0,1994,25,6,1,60,814,0,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10850",2802,0,1984,63,8,0,0,2700,0,10.5,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"10851",2802,0,1985,64,5,0,0,2300,0,10.5,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"10852",2803,1,1984,60,8,1,100,2700,0,11,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"10853",2803,1,1985,61,3,1,100,2300,0,11,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"10854",2804,1,1991,58,5,1,30,3000,0,10,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"10855",2804,1,1994,61,4,0,0,3140,0,10,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0
"10856",2805,0,1984,46,3,0,0,5600,1,11,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10857",2805,0,1985,47,7,0,0,3900,1,11,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10858",2805,0,1986,48,5,0,0,4600,1,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10859",2805,0,1987,49,6,1,7.649712,5200,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10860",2805,0,1988,50,6,0,0,3500,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10861",2805,0,1991,53,6,0,0,6200,0,11,1,1,0,0,0,0,1,0,1,0,0,5,0,1,0
"10862",2805,0,1994,56,5,0,0,6600,0,11,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"10863",2806,1,1985,45,5,0,0,3900,1,9,1,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"10864",2806,1,1987,47,5,1,3.396562,5200,0,9,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"10865",2806,1,1988,48,5,0,0,3500,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10866",2806,1,1991,51,5,0,0,6200,0,9,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10867",2806,1,1994,54,3,0,0,6600,0,9,1,1,0,0,0,0,1,1,0,0,0,9,0,1,0
"10868",2807,0,1987,26,5,1,7.649712,5200,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10869",2807,0,1988,27,3,0,0,3500,0,10.5,0,1,0,0,0,0,1,1,0,0,0,9,0,1,0
"10870",2807,0,1991,30,6,0,0,6200,0,10.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10871",2807,0,1994,33,7,0,0,3100,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10872",2808,1,1988,25,7,0,0,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10873",2808,1,1991,28,8,0,0,3000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10874",2809,0,1984,59,4,1,70,2500,0,11.5,1,0,1,0,0,0,1,0,0,0,1,11,0,0,0
"10875",2809,0,1985,60,3,1,70,2500,0,11.5,1,0,1,0,0,0,1,0,0,0,1,31,0,1,0
"10876",2809,0,1987,62,7,0,60,1600,0,11.5,1,0,1,0,0,0,0,0,0,0,0,9,0,1,0
"10877",2810,1,1984,57,0,1,90,2500,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"10878",2810,1,1985,58,3,1,90,2500,0,9,1,1,0,0,0,0,0,0,0,0,0,21,0,1,0
"10879",2810,1,1987,60,1,0,90,1600,0,9,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0
"10880",2810,1,1988,61,2,1,90,2300,0,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10881",2811,0,1987,62,10,0,40,4700,0,15,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
"10882",2811,0,1988,63,9,0,0,7200,0,15,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
"10883",2812,1,1985,59,9,0,0,4100,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10884",2812,1,1986,60,8,0,0,4500,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10885",2812,1,1987,61,10,1,6.701853,4700,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10886",2812,1,1988,62,9,0,0,7200,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10887",2813,0,1984,33,10,0,0,4300,1,14.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"10888",2813,0,1985,34,8,0,0,5000,1,14.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"10889",2813,0,1986,35,10,0,0,5300,1,14.5,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0
"10890",2813,0,1987,36,8,1,7.649712,5100,1,14.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"10891",2813,0,1988,37,8,0,0,2500,1,14.5,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"10892",2813,0,1991,40,8,0,0,3900,1,14.5,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"10893",2813,0,1994,43,8,0,0,3000,1,14.5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"10894",2814,1,1986,35,10,0,0,5300,1,18,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
"10895",2815,1,1991,33,9,0,0,3900,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"10896",2815,1,1994,36,8,0,0,3000,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"10897",2816,0,1984,32,10,0,0,3800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10898",2816,0,1985,33,9,0,0,1800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10899",2816,0,1986,34,8,0,0,1700,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10900",2816,0,1987,35,9,1,7.649712,2750,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10901",2816,0,1988,36,8,0,0,2250,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10902",2816,0,1991,39,10,0,0,2700,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10903",2816,0,1994,42,9,0,0,3100,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10904",2817,1,1984,31,10,0,0,3800,1,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"10905",2817,1,1985,32,8,0,0,1800,1,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10906",2817,1,1987,34,7,1,6.701853,2750,1,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"10907",2817,1,1988,35,5,0,0,2250,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10908",2817,1,1991,38,10,0,0,2700,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10909",2817,1,1994,41,9,0,0,3100,1,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10910",2818,0,1985,32,9,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
"10911",2818,0,1986,33,8,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10912",2818,0,1987,34,8,1,7.649712,3100,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10913",2818,0,1988,35,7,0,0,3150,1,9,1,1,0,0,0,0,1,1,0,0,0,20,0,1,0
"10914",2818,0,1991,38,8,0,0,4000,1,9,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"10915",2818,0,1994,41,8,0,0,5000,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10916",2819,1,1985,28,6.909199,0,0,2800,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"10917",2819,1,1986,29,7,0,0,2800,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"10918",2819,1,1987,30,8,1,3.396562,3100,1,12,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
"10919",2819,1,1988,31,8,0,0,3150,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"10920",2819,1,1991,34,8,0,0,4000,1,12,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"10921",2820,1,1984,52,5,0,0,3000,1,18,0,0,0,0,1,1,1,0,0,0,1,12,0,0,0
"10922",2820,1,1985,53,7,0,0,3000,0,18,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0
"10923",2820,1,1986,54,5,0,0,3200,0,18,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
"10924",2820,1,1994,62,6,0,0,4300,0,18,0,0,0,0,1,1,1,0,0,0,1,11,0,0,0
"10925",2821,1,1984,61,8,0,0,1100,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10926",2821,1,1985,62,8,0,0,1170,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10927",2821,1,1986,63,10,0,0,1150,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10928",2821,1,1987,64,8,1,6.701853,1250,0,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10929",2822,0,1984,52,8,0,0,6300,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"10930",2822,0,1985,53,8,0,0,6600,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10931",2822,0,1986,54,8,0,0,8250,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10932",2822,0,1987,55,8,1,7.649712,6500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10933",2822,0,1988,56,10,0,0,4100,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10934",2822,0,1991,59,10,0,0,4800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10935",2822,0,1994,62,10,0,0,4000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10936",2823,1,1984,50,7,0,0,6300,1,9,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"10937",2823,1,1985,51,10,0,0,6600,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10938",2823,1,1986,52,8,0,0,8250,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10939",2823,1,1987,53,8,1,3.396562,6500,0,9,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"10940",2823,1,1988,54,8,0,0,4100,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10941",2823,1,1991,57,9,0,0,4800,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10942",2824,0,1988,25,6,0,0,350,0,11,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0
"10943",2824,0,1991,28,6,0,0,4500,0,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10944",2824,0,1994,31,3,0,0,4500,0,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10945",2825,0,1991,27,8,0,0,3500,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"10946",2825,0,1994,30,10,0,0,3500,1,7,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"10947",2826,0,1985,53,5,0,0,2800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,10,0,1,0
"10948",2826,0,1986,54,5,0,0,2600,1,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10949",2826,0,1987,55,6,1,7.649712,3600,1,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10950",2826,0,1988,56,7,0,0,3200,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10951",2826,0,1991,59,5,0,0,4500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10952",2826,0,1994,62,9,1,60,5000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0
"10953",2827,1,1984,51,5,0,0,5600,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10954",2827,1,1985,52,8,0,0,2800,1,9,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0
"10955",2827,1,1986,53,4,0,0,2600,1,9,1,1,0,0,0,0,0,0,0,0,0,12,0,1,0
"10956",2827,1,1987,54,8,1,6.701853,3600,1,9,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0
"10957",2827,1,1988,55,5,0,0,3200,1,9,1,1,0,0,0,0,0,0,0,0,0,6,1,1,0
"10958",2827,1,1991,58,5,0,0,4500,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10959",2827,1,1994,61,7,0,0,5000,0,9,1,1,0,0,0,0,0,0,0,0,0,16,0,1,0
"10960",2828,0,1994,26,10,0,0,5000,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10961",2829,0,1984,26,7,0,0,3000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10962",2829,0,1985,27,5,0,0,3500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,13,1,1,0
"10963",2829,0,1986,28,3,0,0,3500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,14,1,1,0
"10964",2829,0,1991,33,3,1,40,4350,1,10.5,1,1,0,0,0,0,1,0,1,0,0,10,0,1,0
"10965",2829,0,1994,36,5,1,30,4700,1,10.5,1,1,0,0,0,0,1,0,0,0,0,14,0,1,0
"10966",2830,1,1994,38,5,0,0,4700,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10967",2831,0,1984,49,10,0,0,6000,0,9,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"10968",2832,0,1984,47,9,0,0,6000,0,15,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"10969",2833,0,1986,54,6,0,0,3000,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"10970",2833,0,1987,55,7,1,7.649712,2700,1,9,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"10971",2833,0,1988,56,9,0,0,3050,1,9,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10972",2833,0,1991,59,4,1,100,3500,1,9,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0
"10973",2833,0,1994,62,2,1,100,3700,1,9,1,1,0,0,0,0,0,0,0,0,0,10,2,1,0
"10974",2834,1,1987,38,5,0,70,2700,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10975",2834,1,1988,39,5,1,70,3050,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10976",2834,1,1991,42,5,1,70,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
"10977",2834,1,1994,45,3,1,70,3700,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10978",2835,0,1984,38,2,0,0,1450,1,10.5,1,1,0,0,0,0,1,1,0,0,0,5,0,1,0
"10979",2836,1,1984,34,8,0,0,1450,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10980",2837,0,1984,57,7,0,0,3500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"10981",2837,0,1985,58,5,0,0,3118.229,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10982",2837,0,1986,59,7,0,0,3284.31,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"10983",2838,1,1985,56,5,0,0,3149.959,0,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"10984",2839,0,1986,26,8,0,0,2988.956,0,10.5,1,1,0,0,0,0,1,0,1,0,0,11,0,1,0
"10985",2839,0,1987,27,7,1,7.649712,2000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
"10986",2839,0,1988,28,6,0,0,3048.949,1,10.5,1,1,0,0,0,0,1,0,0,0,0,3,1,1,0
"10987",2839,0,1991,31,8,0,0,4065.982,1,10.5,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"10988",2839,0,1994,34,7,0,0,4500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10989",2840,1,1984,25,10,0,0,600,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"10990",2840,1,1985,26,8,0,0,800,0,9,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"10991",2840,1,1986,27,8,0,0,500,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"10992",2841,0,1984,50,9,0,0,12000,0,12,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
"10993",2841,0,1985,51,9,0,0,4500,0,12,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
"10994",2841,0,1986,52,7,0,0,4000,0,12,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0
"10995",2841,0,1987,53,8,1,7.649712,5000,0,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"10996",2841,0,1988,54,8,0,0,5200,0,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"10997",2841,0,1991,57,8,0,0,5000,0,12,1,0,1,0,0,0,1,0,0,1,0,2,0,1,0
"10998",2841,0,1994,60,7,0,0,3800,0,12,1,0,1,0,0,0,1,0,0,1,0,13,0,1,0
"10999",2842,1,1984,49,7,0,0,12000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"11000",2842,1,1985,50,8,0,0,4500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11001",2842,1,1986,51,7,0,0,4000,0,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"11002",2842,1,1988,53,7,0,0,5200,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11003",2842,1,1994,59,3,0,0,3800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,13,0,1,0
"11004",2843,0,1984,49,10,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,7,1,1,0
"11005",2843,0,1985,50,10,0,0,3100,1,9,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"11006",2843,0,1986,51,10,0,0,2800,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11007",2843,0,1988,53,10,0,0,4000,1,9,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"11008",2844,1,1985,46,10,0,0,3100,1,9,1,1,0,0,0,0,1,1,0,0,0,5,0,1,0
"11009",2844,1,1987,48,10,1,6.701853,4000,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"11010",2844,1,1988,49,10,0,0,4000,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11011",2845,0,1984,53,9,0,0,4000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11012",2845,0,1985,54,9,0,0,4200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11013",2846,1,1984,47,8,0,0,4000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"11014",2846,1,1985,48,10,0,0,4200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"11015",2847,0,1984,38,10,0,0,2700,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11016",2847,0,1986,40,8,0,0,2600,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11017",2847,0,1987,41,8,1,7.649712,3100,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11018",2847,0,1988,42,10,0,0,3200,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11019",2847,0,1991,45,8,0,0,4000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"11020",2847,0,1994,48,6,1,30,5200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"11021",2848,1,1984,37,5,0,0,2700,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"11022",2848,1,1985,38,5,0,0,2700,1,10.5,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"11023",2848,1,1986,39,5,0,0,2600,1,10.5,1,1,0,0,0,0,0,1,0,0,0,4,0,1,0
"11024",2848,1,1987,40,7,1,6.701853,3100,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"11025",2848,1,1988,41,8,0,0,3200,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"11026",2848,1,1991,44,8,0,0,4000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"11027",2848,1,1994,47,5,0,0,5200,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"11028",2849,0,1984,63,9,1,70,4500,0,18,1,0,0,0,1,1,1,0,0,1,0,3,1,1,0
